
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-03-05 01:59:33,048 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
GPU: NVIDIA A100-SXM4-40GB | Peak FLOPS (BF16): 3.12e+14
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL",
  "use_chunk_rope": false,
  "use_fused_ce": false,
  "use_param_rmsnorm": false,
  "use_proj_scalars": false,
  "use_backout": true,
  "use_smear": false,
  "use_attn_gate": false,
  "use_half_truncated_rope": false,
  "use_partial_key_offset": false,
  "bigram_vocab_multiplier": 0,
  "use_unet_skip": false,
  "use_fused_mlp": false,
  "use_paired_heads": false
}
torch.compile mode: default
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,808
scalars                 : 24
total                   : 286,262,425
Estimated FLOPs per token: 8.021676e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 220,200,960
Tokens : Scaling params ratio: 2.00
Total training FLOPs estimate: 1.766381e+17
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 524,288 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.228403
step 00000/00420 (0.00%) | loss: 10.397234 | lrm: 1.00 | dt: 37679.84ms | tok/sec: 13,914 | bf16_mfu: 3.58 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.673380 | lrm: 1.00 | dt: 3781.03ms | tok/sec: 138,662 | bf16_mfu: 35.65 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.510831 | lrm: 1.00 | dt: 3764.44ms | tok/sec: 139,273 | bf16_mfu: 35.81 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.334959 | lrm: 1.00 | dt: 3759.45ms | tok/sec: 139,458 | bf16_mfu: 35.86 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 9.908760 | lrm: 1.00 | dt: 3765.62ms | tok/sec: 139,230 | bf16_mfu: 35.80 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 9.495696 | lrm: 1.00 | dt: 3769.00ms | tok/sec: 139,105 | bf16_mfu: 35.76 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 9.918505 | lrm: 1.00 | dt: 3769.81ms | tok/sec: 139,075 | bf16_mfu: 35.76 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 9.689743 | lrm: 1.00 | dt: 3778.32ms | tok/sec: 138,762 | bf16_mfu: 35.68 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 9.547569 | lrm: 1.00 | dt: 3778.61ms | tok/sec: 138,751 | bf16_mfu: 35.67 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 9.336301 | lrm: 1.00 | dt: 3773.71ms | tok/sec: 138,931 | bf16_mfu: 35.72 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00010/00420 (2.38%) | loss: 9.060816 | lrm: 1.00 | dt: 3776.74ms | tok/sec: 138,820 | bf16_mfu: 35.69 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00011/00420 (2.62%) | loss: 8.846496 | lrm: 1.00 | dt: 3782.93ms | tok/sec: 138,592 | bf16_mfu: 35.63 | epoch: 1 pq: 0 rg: 13 | total time: 0.06m | eta: 25.8m
step 00012/00420 (2.86%) | loss: 8.629399 | lrm: 1.00 | dt: 3780.08ms | tok/sec: 138,697 | bf16_mfu: 35.66 | epoch: 1 pq: 0 rg: 14 | total time: 0.13m | eta: 25.7m
step 00013/00420 (3.10%) | loss: 8.403987 | lrm: 1.00 | dt: 3787.72ms | tok/sec: 138,418 | bf16_mfu: 35.59 | epoch: 1 pq: 0 rg: 15 | total time: 0.19m | eta: 25.7m
step 00014/00420 (3.33%) | loss: 8.190796 | lrm: 1.00 | dt: 3788.27ms | tok/sec: 138,397 | bf16_mfu: 35.58 | epoch: 1 pq: 0 rg: 16 | total time: 0.25m | eta: 25.6m
step 00015/00420 (3.57%) | loss: 7.996210 | lrm: 1.00 | dt: 3786.44ms | tok/sec: 138,464 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 17 | total time: 0.32m | eta: 25.5m
step 00016/00420 (3.81%) | loss: 7.814243 | lrm: 1.00 | dt: 3789.43ms | tok/sec: 138,355 | bf16_mfu: 35.57 | epoch: 1 pq: 0 rg: 18 | total time: 0.38m | eta: 25.5m
step 00017/00420 (4.05%) | loss: 7.642700 | lrm: 1.00 | dt: 3789.57ms | tok/sec: 138,350 | bf16_mfu: 35.57 | epoch: 1 pq: 0 rg: 19 | total time: 0.44m | eta: 25.4m
step 00018/00420 (4.29%) | loss: 7.483446 | lrm: 1.00 | dt: 3785.99ms | tok/sec: 138,481 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 20 | total time: 0.50m | eta: 25.4m
step 00019/00420 (4.52%) | loss: 7.348607 | lrm: 1.00 | dt: 3786.52ms | tok/sec: 138,461 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 21 | total time: 0.57m | eta: 25.3m
step 00020/00420 (4.76%) | loss: 7.218032 | lrm: 1.00 | dt: 3782.80ms | tok/sec: 138,597 | bf16_mfu: 35.63 | epoch: 1 pq: 0 rg: 22 | total time: 0.63m | eta: 25.2m
step 00021/00420 (5.00%) | loss: 7.100700 | lrm: 1.00 | dt: 3788.73ms | tok/sec: 138,381 | bf16_mfu: 35.58 | epoch: 1 pq: 0 rg: 23 | total time: 0.69m | eta: 25.2m
step 00022/00420 (5.24%) | loss: 6.998708 | lrm: 1.00 | dt: 3783.55ms | tok/sec: 138,570 | bf16_mfu: 35.63 | epoch: 1 pq: 0 rg: 24 | total time: 0.76m | eta: 25.1m
step 00023/00420 (5.48%) | loss: 6.899599 | lrm: 1.00 | dt: 3786.75ms | tok/sec: 138,453 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 25 | total time: 0.82m | eta: 25.1m
step 00024/00420 (5.71%) | loss: 6.805797 | lrm: 1.00 | dt: 3782.09ms | tok/sec: 138,623 | bf16_mfu: 35.64 | epoch: 1 pq: 0 rg: 26 | total time: 0.88m | eta: 25.0m
step 00025/00420 (5.95%) | loss: 6.727385 | lrm: 1.00 | dt: 3791.77ms | tok/sec: 138,269 | bf16_mfu: 35.55 | epoch: 1 pq: 0 rg: 27 | total time: 0.95m | eta: 24.9m
step 00026/00420 (6.19%) | loss: 6.646214 | lrm: 1.00 | dt: 3806.12ms | tok/sec: 137,748 | bf16_mfu: 35.42 | epoch: 1 pq: 0 rg: 28 | total time: 1.01m | eta: 24.9m
step 00027/00420 (6.43%) | loss: 6.573449 | lrm: 1.00 | dt: 3793.34ms | tok/sec: 138,212 | bf16_mfu: 35.54 | epoch: 1 pq: 0 rg: 30 | total time: 1.07m | eta: 24.8m
step 00028/00420 (6.67%) | loss: 6.502677 | lrm: 1.00 | dt: 3786.29ms | tok/sec: 138,470 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 30 | total time: 1.14m | eta: 24.7m
step 00029/00420 (6.90%) | loss: 6.440597 | lrm: 1.00 | dt: 3789.77ms | tok/sec: 138,342 | bf16_mfu: 35.57 | epoch: 1 pq: 0 rg: 31 | total time: 1.20m | eta: 24.7m
step 00030/00420 (7.14%) | loss: 6.384254 | lrm: 1.00 | dt: 3790.13ms | tok/sec: 138,329 | bf16_mfu: 35.57 | epoch: 1 pq: 0 rg: 32 | total time: 1.26m | eta: 24.6m
step 00031/00420 (7.38%) | loss: 6.332021 | lrm: 1.00 | dt: 3796.51ms | tok/sec: 138,097 | bf16_mfu: 35.51 | epoch: 1 pq: 0 rg: 33 | total time: 1.33m | eta: 24.6m
step 00032/00420 (7.62%) | loss: 6.283701 | lrm: 1.00 | dt: 3795.08ms | tok/sec: 138,149 | bf16_mfu: 35.52 | epoch: 1 pq: 0 rg: 34 | total time: 1.39m | eta: 24.5m
step 00033/00420 (7.86%) | loss: 6.237112 | lrm: 1.00 | dt: 3791.23ms | tok/sec: 138,289 | bf16_mfu: 35.55 | epoch: 1 pq: 0 rg: 35 | total time: 1.45m | eta: 24.4m
step 00034/00420 (8.10%) | loss: 6.199827 | lrm: 1.00 | dt: 3796.61ms | tok/sec: 138,093 | bf16_mfu: 35.50 | epoch: 1 pq: 0 rg: 36 | total time: 1.52m | eta: 24.4m
step 00035/00420 (8.33%) | loss: 6.157216 | lrm: 1.00 | dt: 3786.34ms | tok/sec: 138,468 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 37 | total time: 1.58m | eta: 24.3m
step 00036/00420 (8.57%) | loss: 6.117894 | lrm: 1.00 | dt: 3781.55ms | tok/sec: 138,643 | bf16_mfu: 35.65 | epoch: 1 pq: 0 rg: 38 | total time: 1.64m | eta: 24.2m
step 00037/00420 (8.81%) | loss: 6.089295 | lrm: 1.00 | dt: 3786.45ms | tok/sec: 138,464 | bf16_mfu: 35.60 | epoch: 1 pq: 0 rg: 39 | total time: 1.70m | eta: 24.2m
step 00038/00420 (9.05%) | loss: 6.047614 | lrm: 1.00 | dt: 3788.03ms | tok/sec: 138,406 | bf16_mfu: 35.58 | epoch: 1 pq: 0 rg: 40 | total time: 1.77m | eta: 24.1m
step 00039/00420 (9.29%) | loss: 6.011537 | lrm: 1.00 | dt: 3789.76ms | tok/sec: 138,343 | bf16_mfu: 35.57 | epoch: 1 pq: 0 rg: 41 | total time: 1.83m | eta: 24.1m
step 00040/00420 (9.52%) | loss: 5.973384 | lrm: 1.00 | dt: 3795.13ms | tok/sec: 138,147 | bf16_mfu: 35.52 | epoch: 1 pq: 0 rg: 42 | total time: 1.89m | eta: 24.0m
step 00041/00420 (9.76%) | loss: 5.943532 | lrm: 1.00 | dt: 3790.74ms | tok/sec: 138,307 | bf16_mfu: 35.56 | epoch: 1 pq: 0 rg: 43 | total time: 1.96m | eta: 23.9m
step 00042/00420 (10.00%) | loss: 5.902619 | lrm: 1.00 | dt: 3792.04ms | tok/sec: 138,260 | bf16_mfu: 35.55 | epoch: 1 pq: 0 rg: 44 | total time: 2.02m | eta: 23.9m
step 00043/00420 (10.24%) | loss: 5.881130 | lrm: 1.00 | dt: 3791.29ms | tok/sec: 138,287 | bf16_mfu: 35.55 | epoch: 1 pq: 0 rg: 45 | total time: 2.08m | eta: 23.8m
step 00044/00420 (10.48%) | loss: 5.849916 | lrm: 1.00 | dt: 3801.55ms | tok/sec: 137,914 | bf16_mfu: 35.46 | epoch: 1 pq: 0 rg: 46 | total time: 2.15m | eta: 23.7m
